DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2021-04-03 09:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,17.96,19.67,18.59776,40.03,43.4,41.13,2.11,5.198,3.62993,182,242,207.53448,0,0,0,30,34.9,32.76724,18.18,20.69,19.13948
2021-04-01 16:00:00,OMERLI,AUTOMATED_WEATHER_SENSOR,5.975,6.396,6.15395,82.3,85.4,83.90678,0,1.535,0.13712,0,356,75.74576,0,0,0,-99,-99,-99,5.97,12,7.52102
2021-04-03 20:00:00,SUREYYAPASA,ICING_SENSOR,14.93,15.84,15.36262,65.43,71.17,68.22754,0,1.845,0.70944,14,329,209.2459,0,0,0,15.3,16.2,15.69836,15.53,18.31,17.11738
2021-04-03 20:00:00,BEYKOZ,ICING_SENSOR,14.67,15.21,14.8556,68.1,71.29,70.3504,0,3.25,1.7136,90,318,240.48,0,0,0,13.2,13.8,13.462,14.38,16.62,15.5776
2021-04-02 06:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,8.7,8.93,8.86167,83.5,86.7,84.70833,4.457,6.117,5.4655,186,191,188.66667,0,0,0,-99,-99,-99,6.48,7.09,6.7075
2021-04-02 23:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,13.8,14,13.97018,51,52,51.42105,2.6,8.7,5.80702,178,252,206.70175,0,0,0,-99,-99,-99,12.26,14.05,12.95579
2021-04-03 18:00:00,SUBASI,ICING_SENSOR,13.63,14.34,14.04049,68.63,72.29,70.73164,0.275,2.474,1.04649,9,345,255.78689,0,0,0,16.3,17.5,16.88033,13.97,16.57,15.21787
2021-04-01 21:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,2.6,3.1,2.82167,90,90,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-03 16:00:00,SUBASI,ICING_SENSOR,15.16,17.85,16.40407,57.95,68.43,63.74237,0.672,2.751,1.85425,166,275,241.83051,0,0,0,19.5,22.5,20.83729,15.92,18.98,17.21593
2021-04-04 09:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,9.4,10.3,9.75167,92,95,93.26667,2.8,7.3,5.085,0,360,317.41667,0,0.1,0.00333,-99,-99,-99,6.88,9.15,7.96283
2021-04-02 14:00:00,CAMLICA_LIBADIYE,ICING_SENSOR,12.57,13.19,12.9495,80.2,81.9,80.96667,1.33,5.49,3.482,136,281,232.2,0,0,0,20.4,23.3,22.12167,11.45,13.75,12.496
2021-04-04 05:00:00,EMINONU,AUTOMATED_WEATHER_SENSOR,12.7,14.1,13.48136,67,72,68.83051,2.8,8.7,5.68814,0,353,213.71186,0,0.2,0.00678,-99,-99,-99,11.26,13.5,12.38102
2021-04-04 23:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,6.4,6.5,6.45593,90,90,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-01 04:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,2.7,4,3.35833,85,91,88.1,0.5,2.8,1.62,0,359,257.33333,0,0,0,-99,-99,-99,0.91,4.68,2.75017
2021-04-01 16:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,4.5,5.9,5.305,90,90,90,0.8,2.9,1.53833,1,62,27.8,-99,-99,-99,-99,-99,-99,3.7,6.17,4.997
2021-04-03 04:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,13.4,13.7,13.53333,54,56,54.66667,2.5,8.5,5.25,172,231,190.46667,0,0,0,-99,-99,-99,11.87,13.4,12.5815
2021-04-01 10:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,7.2,9,8.05,64,72,70.03333,3.5,6.7,5.28167,2,360,48.33333,-99,-99,-99,-99,-99,-99,4.46,7.25,5.76567
2021-04-02 21:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,12,12.4,12.17,66,70,68.56667,1.3,5.1,3.10167,207,269,238.05,0,0,0,-99,-99,-99,10.93,12.81,11.71117
2021-04-03 11:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,18.4,19.2,18.925,45,48,46.76667,2.7,10.2,6.32167,213,257,234.53333,0,0,0,-99,-99,-99,18.12,19.86,19.019
2021-04-04 22:00:00,SUBASI,ICING_SENSOR,7.135,7.711,7.39085,95.5,96.6,96.17119,2.899,8.4,5.47014,25,88,52.69492,0,0,0,7.8,8.3,8.06271,3.72,5.8,4.72492
2021-04-01 18:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,5.3,5.6,5.46667,88,91,88.68333,1,1.9,1.45667,15,37,25.6,0,0,0,-99,-99,-99,4.62,5.9,5.2095
2021-04-04 07:00:00,EMINONU,AUTOMATED_WEATHER_SENSOR,12.9,14.1,13.71167,64,69,65.98333,0.8,3.1,2.06167,30,318,191.3,0,0,0,-99,-99,-99,12.61,15.4,14.056
2021-04-03 13:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,18.1,20.4,19.14333,41,46,44.01667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-02 05:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,4.4,6.4,5.42,90,90,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 10:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,9,9.9,9.44833,91,95,92.1,2.3,6.5,4.28167,0,360,252.21667,0,0.1,0.00167,-99,-99,-99,6.95,9.34,7.88983
2021-04-04 06:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,11.68,12.9,12.16984,75.43,85.1,81.20629,0,2.903,0.91519,0,179,78.90323,0,0,0,-99,-99,-99,11.74,14.45,12.54919
2021-04-01 01:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,4.045,4.452,4.15398,78.54,81,80.18224,1.826,4.267,3.12902,1,36,19.48276,0,0,0,-99,-99,-99,1.32,3.23,2.17466
2021-04-03 19:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,16.2,16.8,16.525,58,63,60.18333,3.1,9.4,6.145,207,232,220.86667,0,0,0,-99,-99,-99,15.46,16.54,16.06433
2021-04-03 18:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,14.8,16.4,15.50667,58,65,61.95,1.6,4.1,2.775,197,231,216.26667,0,0,0,-99,-99,-99,15.17,16.51,15.76767
2021-04-04 18:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,5.7,6,5.86,90,90,90,1.2,5.3,3.66167,39,69,53.28333,-99,-99,-99,-99,-99,-99,2.85,6.13,3.90067
2021-04-02 20:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,14.2,14.5,14.30167,44,47,45.61667,2.9,10.3,6.03833,152,234,198.91667,0,0,0,-99,-99,-99,12.35,14.14,13.3005
2021-04-02 21:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,13.3,14.3,13.93667,47,53,49.4,1.5,8.5,4.47167,169,316,249.25,0,0,0,-99,-99,-99,12.24,14.94,13.31783
2021-04-04 13:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,9.2,11,10.01167,86,92,88.93333,2.3,6.3,4.265,0,360,31.25,0,0,0,-99,-99,-99,7.15,10.43,8.58383
2021-04-02 10:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,10.37,11.52,10.95207,64.75,74.3,70.50483,1.811,3.777,2.83259,156,210,179.94828,0,0,0,-99,-99,-99,9.53,11.24,10.36983
2021-04-03 02:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,12.7,13.2,13.01864,55,62,56.98305,3.3,8.4,5.98814,161,222,185.05085,0,0,0,-99,-99,-99,10.84,12.7,11.71492
2021-04-04 15:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,8.8,9,8.89,86,87,86.11667,0,5,2.195,0,223,75.71667,0,0,0,-99,-99,-99,6.78,12.54,8.51633
2021-04-02 07:00:00,SUBASI,ICING_SENSOR,9.72,10.88,10.44949,70.04,76.44,72.39034,2.335,8.42,5.17097,221,282,259.83051,0,0,0,16.7,21.7,19.34915,7.48,10.11,9.03017
2021-04-01 08:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,9.3,10.31,9.67862,60.37,65.24,62.68638,5.257,8.66,7.16205,9,38,19.10345,0,0,0,-99,-99,-99,6.66,8.46,7.19948
2021-04-03 21:00:00,EMINONU,AUTOMATED_WEATHER_SENSOR,13.9,15.4,14.46833,64,69,67.66667,2,6.6,4.05667,12,268,195.93333,0,0,0,-99,-99,-99,13.01,14.94,14.06133
2021-04-04 17:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,8.6,8.8,8.63729,87,87,87,0.1,3.1,1.66949,13,275,71.08475,0,0,0,-99,-99,-99,7.6,12.16,8.65983
2021-04-02 22:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,9.6,10.3,9.91167,73,79,76.93333,1.5,4.5,2.94667,232,260,243.85,-99,-99,-99,-99,-99,-99,8.32,10.23,9.08917
2021-04-02 17:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,10.53,11.34,10.88966,74.01,75.57,74.88729,0,2.732,0.53529,0,310,130.08475,0,0,0,-99,-99,-99,10.73,15.65,11.58136
2021-04-04 00:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,12.9,13.4,13.07069,76,79,78.01724,2.5,4.7,3.27931,161,187,175.68966,0,0,0,-99,-99,-99,12.15,13.35,12.65241
2021-04-02 08:00:00,SUBASI,ICING_SENSOR,10.92,12.14,11.6478,64.58,71.03,67.21169,3.333,7.722,5.33829,214,273,252.69492,0,0,0,20.6,24.4,22.74746,8.8,11.55,10.23966
2021-04-04 20:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,7.9,8,7.995,100,100,100,4,6.1,5.09,41,59,50.08333,0,0,0,-99,-99,-99,5.4,6.24,5.7655
2021-04-02 04:00:00,SUBASI,ICING_SENSOR,2.206,4.114,2.85308,93,94.4,93.675,0.69,2.779,1.91497,189,271,212.5,0,0,0,4.1,6.2,4.81,0.3,4.91,1.751
2021-04-03 01:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,9.3,9.8,9.52333,90,90,90,1.6,3.2,2.44833,231,255,244.48333,-99,-99,-99,-99,-99,-99,8.32,9.79,8.93867
2021-04-02 02:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,4.7,6,5.275,98,100,99.8,1.3,5.5,3.24833,209,249,225.01667,0,0,0,-99,-99,-99,2.27,4.66,3.50667
2021-04-01 21:00:00,SUBASI,ICING_SENSOR,3.494,4.943,4.30982,90.7,93,91.70164,0,1.014,0.53628,8,342,178.44262,0,0,0,7.2,8.1,7.61639,3.53,7.43,5.44639
2021-04-04 14:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,8.9,9,8.97,86,86,86,0,3.4,1.32667,0,359,168.18333,0,0,0,-99,-99,-99,7.74,12.54,9.41667
2021-04-01 05:00:00,EMINONU,AUTOMATED_WEATHER_SENSOR,6.4,7.3,6.94333,63,65,64.43333,1.1,5.6,3.04333,0,357,136.65,0,0,0,-99,-99,-99,4.71,7.1,5.61033
2021-04-04 20:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,6.5,6.6,6.50167,90,90,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 04:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,11.6,12.9,12.10833,80,90,86.08333,1.5,5.1,2.8,160,200,178.61667,0,0.3,0.01833,-99,-99,-99,10.56,12.76,11.77867
2021-04-01 16:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,7.8,9,8.44333,67,70,68.43333,0,1.5,0.53833,0,359,277.45,0,0,0,-99,-99,-99,8.1,12.16,9.972
2021-04-03 11:00:00,SUBASI,ICING_SENSOR,18.27,18.73,18.517,51.63,55.39,53.211,2.502,8.3,5.53727,193,271,235.46667,0,0,0,32.3,34.8,33.74667,18.14,19.3,18.702
2021-04-02 08:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,9.2,11.5,10.46167,69,90,80.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-01 03:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,3.842,4.113,3.97761,77.99,79.15,78.63966,2.418,3.867,3.28078,0,358,36.20339,0,0,0,-99,-99,-99,1.35,2.49,1.84034
2021-04-03 08:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,15.3,17.8,16.34746,47,53,50.9661,1.4,7.8,4.26271,145,208,182.20339,0,0,0,-99,-99,-99,14.55,18.08,16.28712
2021-04-02 23:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,11.2,12.3,11.95172,70,82,74.03448,1.1,5.2,2.90172,165,226,189.86207,0,0,0,-99,-99,-99,9.7,12.98,11.57379
2021-04-01 19:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,2,2.6,2.40833,90,90,90,0,0.7,0.22,84,230,139.96667,-99,-99,-99,-99,-99,-99,2.2,6.47,4.28333
2021-04-02 17:00:00,CAMLICA_LIBADIYE,ICING_SENSOR,11.68,11.89,11.7681,85.2,87.4,86.26207,1.33,4.85,2.53828,196,275,226.7931,0,0,0,12.2,13.2,12.68966,10.84,12.35,11.52276
2021-04-01 08:00:00,EMINONU,AUTOMATED_WEATHER_SENSOR,8.7,9.3,9.03833,57,65,61.25,2.1,9.3,4.64333,1,357,106.7,0,0,0,-99,-99,-99,5.66,8.76,7.3005
2021-04-04 10:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,9,9.4,9.22,84,85,84.68333,0,1.8,1.015,0,330,303.71667,0,0.2,0.00333,-99,-99,-99,9.04,12.82,10.02933
2021-04-01 06:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,6.339,7.559,6.82372,68.47,74.44,72.57803,4.647,7.302,5.54256,9,25,15.83607,0,0,0,-99,-99,-99,3.49,4.75,4.16115
2021-04-04 12:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,8.9,9.2,9.13833,85,86,85.98333,0.1,2.2,0.80167,297,350,323.08333,0,0,0,-99,-99,-99,8.49,12.73,10.42517
2021-04-04 13:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,6.9,7.7,7.12333,90,90,90,2.4,6.1,3.86167,26,61,47.23333,-99,-99,-99,-99,-99,-99,4.15,6.69,5.28283
2021-04-04 08:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,9.44,13.37,10.34552,72.57,88.1,83.54552,2.191,7.815,6.08926,2,356,68.7931,0,0,0,-99,-99,-99,6.72,13.54,8.35017
2021-04-03 01:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,12.7,13.6,13.18033,56,62,58.68852,3.6,7.7,5.59508,155,211,180.22951,0,0,0,-99,-99,-99,11.33,12.71,12.01852
2021-04-04 14:00:00,SILIVRI_ORMAN_SAHASI,AUTOMATED_WEATHER_SENSOR,6.2,6.9,6.54833,90,90,90,2.5,5.9,4.34833,23,61,43.86667,-99,-99,-99,-99,-99,-99,3.23,5.71,4.35217
2021-04-04 07:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,13.04,13.71,13.41817,72.37,75.83,73.84533,0,3.47,0.65167,0,354,123,0,0,0,-99,-99,-99,12.84,17.98,14.65933
2021-04-01 13:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,7.9,8.3,8.08,83,87,84.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-01 09:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,7.413,8.76,8.37403,66.22,72.43,68.2618,5.273,8.44,6.98346,29,43,34.80328,0,0,0,-99,-99,-99,4.14,6.39,5.59852
2021-04-01 18:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,6.136,6.478,6.36554,0.879,0.947,0.88476,0.61,3.09,1.61068,5,353,53.27119,0,0,0,6.7,6.7,6.7,4.82,7.27,6.26661
2021-04-04 16:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,8.4,8.7,8.56167,79,81,80.25,3.3,7.7,5.58333,73,111,92.65,0,0,0,-99,-99,-99,5.6,7.43,6.30283
2021-04-04 19:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,8.7,8.9,8.75167,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 13:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,9.5,10.3,9.865,96,100,99.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 01:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,12.77,13.86,13.26018,0.88,0.947,0.8847,0,1.57,0.9607,100,287,136.31579,0,0,0,6.7,6.7,6.7,12.84,15.41,14.18351
2021-04-02 14:00:00,BESIKTAS_YILDIZ,ICING_SENSOR,12.4,13.55,12.91733,49.11,54.73,50.9465,0,3.89,1.9155,182,267,221.25,0,0,0,19.6,23.4,21.33,11.66,14.44,12.907
2021-04-04 10:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,12.1,12.57,12.32964,0.88,0.947,0.88487,1.89,5.49,3.426,2,354,173.41818,0,0,0,6.7,6.7,6.7,11.04,12.89,11.84545
2021-04-01 00:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,3.909,4.384,4.05819,0.88,0.947,0.88578,0.93,3.25,1.87759,1,355,71.60345,0,0,0,6.7,6.7,6.7,2.28,4.97,3.41879
2021-04-01 17:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,7.1,7.4,7.225,62,66,64.01667,1.1,2.9,1.93333,59,133,83.65,0,0,0,-99,-99,-99,5.78,7.68,6.72317
2021-04-01 07:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,6.482,7.257,6.84766,71.91,78.06,75.22919,7.322,10.26,8.75348,19,38,29.30645,0,0,0,-99,-99,-99,2.49,3.81,3.16435
2021-04-04 05:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,13.45,14.4,13.97183,0.88,0.947,0.88335,0,1.41,0.924,116,328,225.56667,0,0.13,0.03533,6.7,6.7,6.7,13.65,16.25,15.07033
2021-04-03 05:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,11.8,12.7,12.34333,58,62,59.86667,1.8,4.2,2.94667,248,296,269.98333,0,0,0,-99,-99,-99,11.27,12.77,11.95333
2021-04-04 16:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,8.99,9.73,9.3695,0.88,0.947,0.88558,1.25,5.41,2.86467,2,351,99.48333,0,0,0,6.6,6.7,6.69667,6.87,9.97,8.60483
2021-04-01 11:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,7.421,7.962,7.74692,0.879,0.947,0.88346,1.81,5.17,3.68541,6,345,74.54098,0,0,0,6.7,6.7,6.7,5.19,7.94,6.39443
2021-04-03 03:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,12.7,13.5,12.98621,62,66,64.2069,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-01 19:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,5.8,6.7,6.38,67,68,67.95,0.5,2.6,1.28333,65,143,111.25,0,0,0,-99,-99,-99,5.4,7.48,6.56517
2021-04-04 03:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,12.17,13.52,12.87525,0.88,0.947,0.88227,0.61,2.53,1.44119,93,189,131.9322,0,0,0,6.7,6.7,6.7,12.92,14.55,13.63475
2021-04-03 03:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,10.6,10.8,10.70517,68,70,68.36207,1.8,3.8,2.8,240,262,250.87931,0,0,0,-99,-99,-99,9.58,10.75,10.10086
2021-04-02 17:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,9.71,10.42,10.06567,64.02,71.18,68.35583,3.715,5.738,4.68855,196,236,214.16667,0,0,0,-99,-99,-99,7.9,9.08,8.46117
2021-04-01 05:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,5.125,5.394,5.28768,0.879,0.947,0.8837,0.77,3.97,2.026,1,355,106.88333,0.25,0.66,0.45033,6.7,6.7,6.7,3.03,5.76,4.22133
2021-04-02 18:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,9.78,10.39,9.93255,66.39,70.32,68.25787,4.068,5.487,4.81885,201,227,219.14894,0,0,0,-99,-99,-99,7.88,8.89,8.24574
2021-04-04 11:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,9.2,9.8,9.56333,77,79,77.98333,2.9,7.2,5.395,46,73,56.55,0,0,0,-99,-99,-99,6.86,8.84,7.609
2021-04-04 10:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,11.3,12.1,11.665,98,100,99.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-02 22:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,12.9,14.1,13.64667,59,63,60.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-03 23:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,11.6,12.11,11.77138,78.98,81.8,80.25655,5.538,9.03,7.51171,196,219,208.37931,0,0,0,-99,-99,-99,9.29,10.23,9.75707
2021-04-02 16:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,9.97,11.34,10.41433,64.86,70.82,67.98133,4.4,6.127,5.32313,204,222,212.76667,0,0,0,-99,-99,-99,7.85,10.08,8.66117
2021-04-04 02:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,12.5,13.25,12.84,0.88,0.947,0.88227,0,1.41,0.77051,88,290,137.72881,0,0,0,6.7,6.7,6.7,12.71,15.05,13.95593
2021-04-01 03:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,4.398,4.871,4.48459,84.7,86,85.32034,5.187,8.61,6.76749,0,39,20.55932,0,0,0,-99,-99,-99,0.05,1.75,0.77627
2021-04-02 22:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,10.6,11.3,10.88667,63,68,65.8,2.5,4.8,3.18,238,266,250.75,0,0,0,-99,-99,-99,9.07,10.72,10.112
2021-04-01 02:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,4.127,4.567,4.27837,84.7,86.4,85.58667,5.652,9.01,7.39193,0,28,15.2,0,0,0,-99,-99,-99,-0.21,0.93,0.29467
2021-04-02 11:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,15.64,17.03,16.3805,46.18,57.37,52.0625,3.973,6.808,5.10103,211,240,226.76667,0,0,0,-99,-99,-99,14.85,16.85,16.07567
2021-04-01 10:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,7.151,7.556,7.38612,0.879,0.947,0.88017,2.21,6.21,4.02517,10,351,67.2931,0,0,0,6.7,6.7,6.7,4.75,6.95,5.56259
2021-04-04 12:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,10.81,12.37,11.6898,0.88,0.947,0.88657,0.85,4.45,2.80137,2,354,166.2549,0,0.19,0.03647,6.6,6.7,6.69608,9.54,12.89,11.28529
2021-04-01 08:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,7.088,8.19,7.63538,67.67,74.95,70.33534,6.132,8.75,7.44617,13,42,32.10345,0,0,0,-99,-99,-99,3.46,5.37,4.52914
2021-04-01 13:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,8.2,8.6,8.40833,56,59,57.66667,4,5.9,4.71667,46,70,54.11667,0,0,0,-99,-99,-99,5.93,6.72,6.42483
2021-04-04 09:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,12.17,15.48,13.48877,0.88,0.88,0.88,2.21,3.73,3.08018,2,350,125.70175,0,0.1,0.00702,6.7,6.7,6.7,11.32,15.49,13.15246
2021-04-04 08:00:00,BUYUKADA,AUTOMATED_WEATHER_SENSOR,12.98,14.63,14.265,56.68,70.96,62.10672,3.663,6.225,4.96279,167,297,217.96552,0,0,0,-99,-99,-99,11.65,14.15,13.52103
2021-04-04 02:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,10,11,10.53333,100,100,100,2.3,4.3,3.42167,122,178,155.31667,0,0,0,-99,-99,-99,8.73,10.31,9.57183
2021-04-01 03:00:00,OMERLI,AUTOMATED_WEATHER_SENSOR,4.285,4.438,4.34436,88.2,90.8,89.87288,1.096,3.857,2.56181,0,358,294.44068,0,0,0,-99,-99,-99,1.92,4.55,2.87305
2021-04-01 23:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,1.9,3.3,2.66034,93,94,93.24138,1.3,2.9,2.02586,300,322,312.7069,-99,-99,-99,-99,-99,-99,-0.35,2.57,1.37397
2021-04-02 06:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,6.5,9.3,7.95,76,88,81.15,0.6,4,2.08833,133,251,205.86667,-99,-99,-99,-99,-99,-99,6.61,8.76,7.49717
2021-04-01 10:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,7.765,9.93,9.13741,60.49,69.04,64.14185,5.135,8.72,6.88963,0,355,67.14815,0,0,0,-99,-99,-99,4.34,8.12,6.59074
2021-04-01 01:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,4.315,5.229,4.86336,81,84.8,82.75862,0,1.952,0.16517,0,347,40.77586,0,0,0,4.3,5,4.63793,4.26,10.42,5.09655
2021-04-03 16:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,14.9,17.5,16.1661,53,66,58.33898,1.1,3.1,1.89153,51,239,157.0339,-99,-99,-99,-99,-99,-99,16.06,18,16.97644
2021-04-03 18:00:00,BEYKOZ,ICING_SENSOR,14.13,15.76,14.94471,61.18,66.88,63.56412,0,2.45,1.05627,10,322,184.05882,0,0,0,14.5,15.3,14.80196,13.99,17.6,15.96667
2021-04-03 21:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,11.4,11.9,11.66833,99,100,99.4,2.1,3.3,2.605,153,237,185.8,0,0,0,-99,-99,-99,10.88,11.71,11.33017
